title,compound,label
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
World View: Turkey’s Lira Currency Crumbles as Trump Turns the Screws After Erdogan Double-Cross,-0.25,-1
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
World View: Turkey’s Lira Currency Crumbles as Trump Turns the Screws After Erdogan Double-Cross,-0.25,-1
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
"The craziest moments in the sordid history of Trump SoHo, the five-star hotel and condo building that will lose the Trump name",-0.4404,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
"The craziest moments in the sordid history of Trump SoHo, the five-star hotel and condo building that will lose the Trump name",-0.4404,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
"The craziest moments in the sordid history of Trump SoHo, the five-star hotel and condo building that will lose the Trump name",-0.4404,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
"The craziest moments in the sordid history of Trump SoHo, the five-star hotel and condo building that will lose the Trump name",-0.4404,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
"The craziest moments in the sordid history of Trump SoHo, the five-star hotel and condo building that will lose the Trump name",-0.4404,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
"The craziest moments in the sordid history of Trump SoHo, the five-star hotel and condo building that will lose the Trump name",-0.4404,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
World View: Turkey’s Lira Currency Crumbles as Trump Turns the Screws After Erdogan Double-Cross,-0.25,-1
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
World View: Turkey’s Lira Currency Crumbles as Trump Turns the Screws After Erdogan Double-Cross,-0.25,-1
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
World View: Turkey’s Lira Currency Crumbles as Trump Turns the Screws After Erdogan Double-Cross,-0.25,-1
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
World View: Turkey’s Lira Currency Crumbles as Trump Turns the Screws After Erdogan Double-Cross,-0.25,-1
title,compound,label
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
TRUMP: VINDICATED...,0.0,0
Trump,0.0,0
World View: Turkey’s Lira Currency Crumbles as Trump Turns the Screws After Erdogan Double-Cross,-0.25,-1
title,compound,label
"McCain blasts Trump: 'There's nothing ""America First""' about believing Putin",0.0,0
James Comey tweets about 'truth' and 'lies' after Trump lashes out at him - Business Insider,0.0,0
Trump Visits the Philippines,0.0,0
Trump offers to mediate on South China Sea - Business Insider,0.0,0
"Trump weighs in on Republicans' tax bills, possibly throwing a monkey wrench into their plan",0.0,0
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump Jr. was in contact with WikiLeaks during the 2016 election — here's how it all went down,0.0,0
Trump previously praised WikiLeaks after the group reportedly sent a private message to Trump Jr.,0.4939,1
Trump Jr. was in contact with WikiLeaks during the 2016 election — here's how it all went down,0.0,0
5 times Trump praised WikiLeaks during his 2016 election campaign,0.4939,1
Donald Trump Jr. released his conversation with Wikileaks — but it might not prove his innocence,-0.4168,-1
Donald Trump Jr. released his conversation with WikiLeaks — but it might not prove his innocence,-0.4168,-1
TRUMP BACK TO SWAMP...,0.0,0
Donald Trump Jr.'s 'entire chain of messages' with WikiLeaks,0.0,0
Marco Rubio informs Trump of the proper form for pausing a speech to take a sip of water,0.0,0
Donald Trump Asks If UCLA Basketball Players Will Thank Him,0.3612,1
Mark Cuban predicts LaVar Ball will send Trump Big Baller sneakers for Christmas after Trump slams his son on Twitter,0.0,0
TRUMP PEP TALK,0.0,0
Former Trump adviser claims he planted fake viral story about Chris Christie fetching McDonald's for Trump,-0.4767,-1
"Blue State Blues: After 300 Days, Trump Administration Finds a Rhythm",0.0,0
Special Report: Ivanka Trump and the fugitive from Panama - Business Insider,0.4019,1
World Net Daily Launches ‘Thank Trump Card Campaign’,0.0,0
Palestinians vow to suspend talks if the US closes their diplomatic office in Washington - Business Insider,-0.3182,-1
CNN Political Director: Trump Defended Moore Because He Doesn’t Want to Be Against ‘Bannon Wing’,0.0772,0
"Fashion Notes: Melania Trump Rocks Stella McCartney, Hervé Pierre to Pardon Thanksgiving Turkey",0.3182,1
People are freaking out about a National Park selling Trump Wine -- but there's a perfectly reasonable explanation,0.7096,1
"Trump blasts 'ungrateful fool' LaVar Ball, calls him a 'poor man's version of Don King'",-0.8402,-1
Trump Organization Being Bought Out of Trump SoHo Hotel Contract,0.0,0
The Trumps are cutting ties with the five-star Trump SoHo hotel after business plummeted post-election,-0.128,-1
A former world champion boxer once promoted by Donald Trump says he wished he punched him when he had the chance,0.8271,1
Trump-Russia investigation: Michael Flynn's lawyers 'split from Trump',0.0,0
TRUMP: I 'took a pass' at being named TIME magazine's Person of the Year,0.0,0
Trump SoHo to lose Trump name amid reports of troubles - Business Insider,-0.6908,-1
Trump was reportedly annoyed that Ivanka Trump criticised Roy Moore,-0.6597,-1
Trump was reportedly annoyed that Ivanka Trump criticized Roy Moore,-0.6249,-1
Archbishop of Canterbury: I 'really genuinely' don't understand how Christians can support Trump,0.4019,1
"The craziest moments in the sordid history of Trump SoHo, the five-star hotel and condo building that will lose the Trump name",-0.4404,-1
Trump reportedly ordered his helicopter to fly low so he could stay on the phone to yell at Paul Manafort,-0.2732,-1
"Report: Flynn Ready to Testify Against Trump, Testify Trump ‘Ordered Him’ to Contact Russians",0.3612,1
TRUMP GETS TAX WIN,0.5859,1
Emails show the man who set up the infamous Trump Tower meeting between the Trump campaign and a Russian lawyer reportedly kept in touch afterward,0.0,0
Report: Trump Jr. Tells House Investigators He Did Not Speak to Trump About Trump Tower Meeting,0.0,0
POLL: Majority of Trump voters would support him even if he colluded with Russia,0.4019,1
